,model,forecast_date,delta,target_end_date,quantile,value,deaths,deltaW,score,sumpdf,prange,p,CIHI,CILO,PE
2329,CU:scenario_high,2020-07-26,20,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[160250.0, 161902.0, 163265.0, 164706.0, 165828.0, 166703.0, 167681.0, 168548.0, 169364.0, 170315.0, 171365.0, 172209.0, 173286.0, 174374.0, 175645.0, 176838.0, 178327.0, 180075.0, 182248.0, 185310.0, 190443.0, 196010.0, 204689.0]",169457,3.0,-4.71517424370695,0.9799979277424985,0.98,5.563473073531833e-05,204689.0,160250.0,172209.0
2330,CU:scenario_high,2020-08-02,13,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[163998.0, 165211.0, 165892.0, 166743.0, 167426.0, 167936.0, 168370.0, 168827.0, 169187.0, 169614.0, 170062.0, 170467.0, 170940.0, 171400.0, 171930.0, 172529.0, 173250.0, 173967.0, 174971.0, 176210.0, 178347.0, 180388.0, 183497.0]",169457,2.0,-3.2823472560873084,0.9799994773475406,0.98,0.00011388864281264288,183497.0,163998.0,170467.0
2331,CU:scenario_high,2020-08-06,9,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[164583.0, 165289.0, 165700.0, 166179.0, 166463.0, 166707.0, 166990.0, 167228.0, 167421.0, 167642.0, 167845.0, 168065.0, 168324.0, 168529.0, 168818.0, 169111.0, 169445.0, 169870.0, 170391.0, 171021.0, 172217.0, 173167.0, 174670.0]",169457,2.0,-2.996553539595438,0.9799999666876846,0.98,0.00013138316949481976,174670.0,164583.0,168065.0
2332,CU:scenario_high,2020-08-09,6,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[166805.0, 167228.0, 167457.0, 167766.0, 167984.0, 168126.0, 168297.0, 168433.0, 168586.0, 168716.0, 168829.0, 168938.0, 169056.0, 169170.0, 169333.0, 169541.0, 169715.0, 169886.0, 170203.0, 170608.0, 171222.0, 171635.0, 172482.0]",169457,1.0,-1.895027934932446,0.9799999070289336,0.98,0.00022789404684894765,172482.0,166805.0,168938.0
2333,CU:scenario_low,2020-07-19,27,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[150711.0, 152360.0, 153051.0, 153887.0, 154490.0, 154977.0, 155363.0, 155778.0, 156156.0, 156488.0, 156850.0, 157221.0, 157551.0, 157959.0, 158344.0, 158828.0, 159347.0, 159932.0, 160606.0, 161601.0, 163223.0, 164760.0, 166995.0]",169457,4.0,-inf,0.9799984143111611,0.98,0,166995.0,150711.0,157221.0
2334,CU:scenario_low,2020-07-26,20,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[159515.0, 161150.0, 162226.0, 163453.0, 164390.0, 165149.0, 165939.0, 166594.0, 167291.0, 168013.0, 168820.0, 169711.0, 170491.0, 171419.0, 172550.0, 173531.0, 174899.0, 176290.0, 178077.0, 180866.0, 185284.0, 190432.0, 197751.0]",169457,3.0,-4.716781164459166,0.9799990474210504,0.98,5.5590048386289226e-05,197751.0,159515.0,169711.0
2335,CU:scenario_low,2020-08-02,13,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[163978.0, 165075.0, 165579.0, 166482.0, 167077.0, 167472.0, 167892.0, 168335.0, 168708.0, 169041.0, 169469.0, 169820.0, 170251.0, 170713.0, 171171.0, 171638.0, 172301.0, 173003.0, 173859.0, 174930.0, 176906.0, 178664.0, 181412.0]",169457,2.0,-3.0698507929224794,0.9799998170700824,0.98,0.00012665532051350792,181412.0,163978.0,169820.0
2336,CU:scenario_low,2020-08-06,9,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[164546.0, 165161.0, 165692.0, 166095.0, 166355.0, 166625.0, 166881.0, 167128.0, 167298.0, 167493.0, 167703.0, 167927.0, 168121.0, 168415.0, 168656.0, 168900.0, 169249.0, 169642.0, 170167.0, 170813.0, 171774.0, 172814.0, 174149.0]",169457,2.0,-3.0343844005154876,0.9799878103286478,0.98,0.00012892135681319417,174149.0,164546.0,167927.0
2337,CU:scenario_low,2020-08-09,6,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[166762.0, 167195.0, 167482.0, 167748.0, 167938.0, 168118.0, 168241.0, 168384.0, 168510.0, 168649.0, 168783.0, 168921.0, 169033.0, 169150.0, 169291.0, 169461.0, 169711.0, 169864.0, 170186.0, 170535.0, 171136.0, 171639.0, 172332.0]",169457,1.0,-1.753286767630768,0.9799902703966867,0.98,0.0002446311088704911,172332.0,166762.0,168921.0
2338,CU:scenario_mid,2020-07-19,27,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[150964.0, 152601.0, 153396.0, 154324.0, 154916.0, 155452.0, 155876.0, 156333.0, 156719.0, 157075.0, 157568.0, 157930.0, 158423.0, 158851.0, 159269.0, 159728.0, 160319.0, 160968.0, 161801.0, 162836.0, 164670.0, 166436.0, 168780.0]",169457,4.0,-inf,0.9799970290061277,0.98,0,168780.0,150964.0,157930.0
2339,CU:scenario_mid,2020-07-26,20,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[159689.0, 161431.0, 162564.0, 163836.0, 164867.0, 165674.0, 166520.0, 167319.0, 167986.0, 168844.0, 169722.0, 170626.0, 171570.0, 172695.0, 173993.0, 175098.0, 176357.0, 178054.0, 179979.0, 182984.0, 187814.0, 193482.0, 201677.0]",169457,3.0,-4.678107252066005,0.9799993108326533,0.98,5.667545108840877e-05,201677.0,159689.0,170626.0
2340,CU:scenario_mid,2020-08-02,13,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[163936.0, 165109.0, 165737.0, 166545.0, 167208.0, 167624.0, 168040.0, 168462.0, 168891.0, 169228.0, 169586.0, 170045.0, 170435.0, 170967.0, 171441.0, 171955.0, 172661.0, 173335.0, 174247.0, 175368.0, 177304.0, 179095.0, 181851.0]",169457,2.0,-2.8821899748882016,0.9799995684077896,0.98,0.00013911484209891412,181851.0,163936.0,170045.0
2341,CU:scenario_mid,2020-08-06,9,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[164612.0, 165148.0, 165681.0, 166097.0, 166447.0, 166646.0, 166874.0, 167140.0, 167339.0, 167528.0, 167733.0, 167987.0, 168213.0, 168436.0, 168683.0, 169009.0, 169372.0, 169700.0, 170276.0, 170797.0, 171840.0, 172832.0, 174174.0]",169457,2.0,-2.558758662217797,0.979986055159273,0.98,0.00016353310558764322,174174.0,164612.0,167987.0
2342,CU:scenario_mid,2020-08-09,6,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[166789.0, 167174.0, 167487.0, 167765.0, 167964.0, 168165.0, 168271.0, 168404.0, 168550.0, 168675.0, 168810.0, 168934.0, 169059.0, 169175.0, 169289.0, 169472.0, 169695.0, 169909.0, 170168.0, 170531.0, 171136.0, 171545.0, 172312.0]",169457,1.0,-1.749204483380633,0.9799917017644921,0.98,0.00024513094567735205,172312.0,166789.0,168934.0
2343,CU:select,2020-07-19,27,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[151317.0, 152957.0, 153881.0, 154830.0, 155458.0, 155939.0, 156433.0, 156850.0, 157296.0, 157711.0, 158076.0, 158517.0, 158988.0, 159440.0, 159902.0, 160377.0, 160940.0, 161573.0, 162389.0, 163470.0, 165269.0, 166891.0, 169177.0]",169457,4.0,-inf,0.9799979145881413,0.98,0,169177.0,151317.0,158517.0
2344,CU:select,2020-07-26,20,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[160250.0, 161902.0, 163265.0, 164706.0, 165828.0, 166703.0, 167681.0, 168548.0, 169364.0, 170315.0, 171365.0, 172209.0, 173286.0, 174374.0, 175645.0, 176838.0, 178327.0, 180075.0, 182248.0, 185310.0, 190443.0, 196010.0, 204689.0]",169457,3.0,-4.71517424370695,0.9799979277424985,0.98,5.563473073531833e-05,204689.0,160250.0,172209.0
2345,CU:select,2020-08-02,13,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[163998.0, 165211.0, 165892.0, 166743.0, 167426.0, 167936.0, 168370.0, 168827.0, 169187.0, 169614.0, 170062.0, 170467.0, 170940.0, 171400.0, 171930.0, 172529.0, 173250.0, 173967.0, 174971.0, 176210.0, 178347.0, 180388.0, 183497.0]",169457,2.0,-3.2823472560873084,0.9799994773475406,0.98,0.00011388864281264288,183497.0,163998.0,170467.0
2346,CU:select,2020-08-06,9,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[164583.0, 165289.0, 165700.0, 166179.0, 166463.0, 166707.0, 166990.0, 167228.0, 167421.0, 167642.0, 167845.0, 168065.0, 168324.0, 168529.0, 168818.0, 169111.0, 169445.0, 169870.0, 170391.0, 171021.0, 172217.0, 173167.0, 174670.0]",169457,2.0,-2.996553539595438,0.9799999666876846,0.98,0.00013138316949481976,174670.0,164583.0,168065.0
2347,CU:select,2020-08-09,6,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[166805.0, 167228.0, 167457.0, 167766.0, 167984.0, 168126.0, 168297.0, 168433.0, 168586.0, 168716.0, 168829.0, 168938.0, 169056.0, 169170.0, 169333.0, 169541.0, 169715.0, 169886.0, 170203.0, 170608.0, 171222.0, 171635.0, 172482.0]",169457,1.0,-1.895027934932446,0.9799999070289336,0.98,0.00022789404684894765,172482.0,166805.0,168938.0
2348,Columbia_UNC:SurvCon,2020-07-05,41,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[162671.0, 166341.0, 171126.0, 174983.0, 177253.0, 179303.0, 180895.0, 182214.0, 183858.0, 185222.0, 186441.0, 188065.0, 189986.0, 191679.0, 193749.0, 195978.0, 198725.0, 201558.0, 205808.0, 213041.0, 224000.0, 235961.0, 246653.0]",169457,6.0,-9.38947979341636,0.9799965853110602,0.98,5.374442699906945e-06,246653.0,162671.0,188065.0
2349,Columbia_UNC:SurvCon,2020-07-12,34,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[163721.0, 166722.0, 168795.0, 170636.0, 172002.0, 173418.0, 174214.0, 174989.0, 175648.0, 176406.0, 177044.0, 177775.0, 178623.0, 179257.0, 180055.0, 181088.0, 182295.0, 183635.0, 185512.0, 188064.0, 192567.0, 196442.0, 205620.0]",169457,5.0,-6.21582364712022,0.9799995880633118,0.98,2.6271454199037342e-05,205620.0,163721.0,177775.0
2350,Columbia_UNC:SurvCon,2020-07-19,27,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[154563.0, 156239.0, 157885.0, 159568.0, 160792.0, 161748.0, 162699.0, 163476.0, 164367.0, 164988.0, 165692.0, 166392.0, 167023.0, 167692.0, 168500.0, 169273.0, 170007.0, 171058.0, 172244.0, 173548.0, 175443.0, 177362.0, 179173.0]",169457,4.0,-4.21637816106374,0.9799881262673696,0.98,7.139341948883549e-05,179173.0,154563.0,166392.0
2351,Columbia_UNC:SurvCon,2020-07-26,20,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[162701.0, 163178.0, 163676.0, 164241.0, 164666.0, 164909.0, 165229.0, 165461.0, 165691.0, 165887.0, 166033.0, 166245.0, 166436.0, 166673.0, 166916.0, 167128.0, 167377.0, 167743.0, 168101.0, 168575.0, 169252.0, 169782.0, 170429.0]",169457,3.0,-4.8772329749965015,0.9799737972721667,0.98,5.130449109774782e-05,170429.0,162701.0,166245.0
2352,Columbia_UNC:SurvCon,2020-08-02,13,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[164657.0, 165305.0, 165941.0, 166649.0, 167090.0, 167413.0, 167671.0, 167919.0, 168165.0, 168385.0, 168580.0, 168839.0, 169064.0, 169354.0, 169664.0, 169920.0, 170222.0, 170516.0, 170840.0, 171250.0, 171899.0, 172491.0, 173029.0]",169457,2.0,-2.6531560837224495,0.9799608916864958,0.98,0.00015599387438985923,173029.0,164657.0,168839.0
2353,Columbia_UNC:SurvCon,2020-08-09,6,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[165666.0, 166097.0, 166568.0, 167119.0, 167485.0, 167770.0, 167982.0, 168190.0, 168384.0, 168563.0, 168730.0, 168914.0, 169087.0, 169302.0, 169531.0, 169756.0, 170002.0, 170265.0, 170499.0, 170851.0, 171374.0, 171841.0, 172297.0]",169457,1.0,-2.001647329782709,0.9799528491800409,0.98,0.00021606323440523378,172297.0,165666.0,168914.0
2354,Covid19Sim:Simulator,2020-05-24,83,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[119695.08435501301, 120405.606298993, 120950.32662759199, 122017.589832034, 122695.179322111, 123319.41727328, 123996.33751428801, 124587.7593829, 125702.020790188, 126559.463797265, 127805.199956423, 129635.505582321, 131620.676704273, 133904.192208386, 136180.59056748, 138097.314570879, 140812.603832031, 142966.287350626, 145687.660982517, 148847.508741489, 152496.122976378, 161455.250362322, 174836.18642722198]",169457,12.0,-12.605093844051982,0.9799963044134877,0.98,1.0766429921205134e-06,174836.18642722198,119695.08435501301,129635.505582321
2355,Covid19Sim:Simulator,2020-05-31,76,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[123686.44186163199, 124128.505031567, 124526.642528046, 125074.25017552199, 125477.901587697, 125895.001123736, 126307.394432358, 126703.521622074, 127123.83078062901, 127528.779991823, 128123.00171419699, 128611.81787262199, 129373.191070651, 130779.743605045, 132437.466863207, 134115.072738404, 136041.492428151, 138110.772035621, 139892.484356795, 142351.248706275, 146120.953475771, 151095.558280286, 168429.315884324]",169457,11.0,-inf,0.9799906843285441,0.98,0,168429.315884324,123686.44186163199,128611.81787262199
2356,Covid19Sim:Simulator,2020-06-07,69,2020-08-15,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[127332.005547715, 127669.671358475, 128085.135244434, 128595.07410661099, 128961.187484061, 129265.862116456, 129525.138228799, 129776.14273281, 130078.747039556, 130465.722163675, 130830.682556127, 131131.72999182198, 131530.257972133, 132069.054704378, 132766.814259175, 134012.167680965, 135374.406564796, 136987.435690523, 139123.953757455, 141703.99635331, 146040.71296237802, 151204.287579309, 163447.589107726]",169457,10.0,-inf,0.9799813646738689,0.98,0,163447.589107726,127332.005547715,131131.72999182198
