,model,forecast_date,delta,target_end_date,quantile,value,cases,deltaW,proper,score,sumpdf,prange,p,CIHI,CILO,PE,scorecontr
2011,CU:scenario_low,2020-10-15,30,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[133165.0, 181562.0, 244435.0, 346654.0, 507282.0, 717964.0, 1138517.0]",1018002.0,5.0,True,-15.218339103325253,0.949999406981937,0.95,1.1892363110943549e-07,1138517.0,133165.0,346654.0,2016.6027177807323
2012,CU:scenario_mid,2020-10-15,16,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[258065.0, 305895.0, 371851.0, 457453.0, 562025.0, 686419.0, 856811.0]",560618.0,3.0,True,-10.551031691272275,0.9499993643865022,0.95,1.6531105025419102e-06,856811.0,258065.0,457453.0,195.4912938380558
2013,LANL:GrowthRate,2020-10-15,9,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[172657.586303495, 226610.138711652, 284666.022933335, 360917.91567652, 425398.57324969204, 473140.86784967204, 566076.364719219]",479514.0,2.0,True,-11.151992058619292,0.9499995923724663,0.95,1.3235424423940767e-06,566076.364719219,172657.586303495,360917.91567652,264.01238879779623
2014,CU:select,2020-10-15,16,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[258065.0, 305895.0, 371851.0, 457453.0, 562025.0, 686419.0, 856811.0]",560618.0,3.0,True,-10.551031691272275,0.9499993643865022,0.95,1.6531105025419102e-06,856811.0,258065.0,457453.0,195.4912938380558
2015,CU:nochange,2020-10-15,23,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[215928.0, 287525.0, 381684.0, 529540.0, 738316.0, 1011746.0, 1490300.0]",766435.0,4.0,True,-11.862931480983079,0.9499995940497618,0.95,7.337064207857402e-07,1490300.0,215928.0,529540.0,376.70626298849146
2016,CU:scenario_mid,2020-10-15,30,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[247598.0, 305319.0, 383455.0, 490116.0, 619745.0, 777087.0, 1000411.0]",1018002.0,5.0,True,,0.949999482105233,0.95,0.0,1000411.0,247598.0,490116.0,
2017,CU:scenario_high,2020-10-15,23,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[245588.0, 323184.0, 425636.0, 581998.0, 796895.0, 1064946.0, 1550780.0]",766435.0,4.0,True,-11.402484286351509,0.9499996239429009,0.95,9.236494109277071e-07,1550780.0,245588.0,581998.0,299.2388677293169
2018,CU:scenario_mid,2020-10-15,37,2020-11-21,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[246934.0, 305003.0, 384136.0, 491494.0, 623484.0, 781749.0, 1010929.0]",1186501.0,6.0,True,,0.9499994820233018,0.95,0.0,1010929.0,246934.0,491494.0,
2019,CU:nochange,2020-10-15,37,2020-11-21,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[190345.0, 287417.0, 432525.0, 696439.0, 1121975.0, 1782835.0, 3049311.0]",1186501.0,6.0,True,-13.090939162476811,0.9499996660142694,0.95,3.1912986608872984e-07,3049311.0,190345.0,696439.0,696.0834699539704
2020,CU:select,2020-10-15,23,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[250463.0, 306030.0, 379198.0, 481556.0, 606758.0, 755115.0, 966505.0]",766435.0,4.0,True,-12.486358933156488,0.9499994762821078,0.95,5.372133153047631e-07,966505.0,250463.0,481556.0,514.4917224325677
2021,CU:select,2020-10-15,30,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[247598.0, 305319.0, 383455.0, 490116.0, 619745.0, 777087.0, 1000411.0]",1018002.0,5.0,True,,0.949999482105233,0.95,0.0,1000411.0,247598.0,490116.0,
2022,CU:scenario_low,2020-10-15,37,2020-11-21,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[93179.0, 134451.0, 190073.0, 285295.0, 445157.0, 670120.0, 1151834.0]",1186501.0,6.0,True,,0.9499992787150056,0.95,0.0,1151834.0,93179.0,285295.0,
2023,CU:scenario_low,2020-10-15,16,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[227181.0, 273793.0, 326555.0, 402053.0, 502833.0, 613213.0, 794223.0]",560618.0,3.0,True,-10.87595535852326,0.9499994848658102,0.95,1.4052241573692115e-06,794223.0,227181.0,402053.0,229.97662636558738
2024,CU:scenario_mid,2020-10-15,9,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[277768.0, 308136.0, 347501.0, 400425.0, 459744.0, 525977.0, 611505.0]",479514.0,2.0,True,-9.77273122102459,0.9499989149089014,0.95,2.63779206777226e-06,611505.0,277768.0,400425.0,132.47124599432178
2025,LANL:GrowthRate,2020-10-15,30,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[49746.5228450012, 82474.4368865686, 127055.088125661, 195868.81798062398, 299891.168042513, 425131.255089981, 587594.839334692]",1018002.0,5.0,True,,0.9499990122667124,0.95,0.0,587594.839334692,49746.5228450012,195868.81798062398,
2026,CU:scenario_high,2020-10-15,16,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[253363.0, 311544.0, 384648.0, 487650.0, 621107.0, 778153.0, 1039325.0]",560618.0,3.0,True,-10.254583015231876,0.9499995244759573,0.95,1.9172330068262244e-06,1039325.0,253363.0,487650.0,168.55995585751376
2027,CU:scenario_mid,2020-10-15,23,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[250463.0, 306030.0, 379198.0, 481556.0, 606758.0, 755115.0, 966505.0]",766435.0,4.0,True,-12.486358933156488,0.9499994762821078,0.95,5.372133153047631e-07,966505.0,250463.0,481556.0,514.4917224325677
2028,LANL:GrowthRate,2020-10-15,23,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[74829.1724145288, 113749.036702044, 168067.216721779, 241688.76664618, 343504.073283049, 458255.22200854, 596377.122989759]",766435.0,4.0,True,,0.9499990222488676,0.95,0.0,596377.122989759,74829.1724145288,241688.76664618,
2029,CU:scenario_high,2020-10-15,9,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[274986.0, 308163.0, 348495.0, 401269.0, 461587.0, 526861.0, 618936.0]",479514.0,2.0,True,-9.70656780155593,0.9499991988042108,0.95,2.726514187700868e-06,618936.0,274986.0,401269.0,128.160566142657
2030,CU:nochange,2020-10-15,16,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[240170.0, 293942.0, 360608.0, 454605.0, 578590.0, 721811.0, 947318.0]",560618.0,3.0,True,-10.558383074222007,0.9499994935249705,0.95,1.6470453320371892e-06,947318.0,240170.0,454605.0,196.21118175264607
2031,LANL:GrowthRate,2020-10-15,37,2020-11-21,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[34146.1312869808, 59654.896248891106, 95943.1534271274, 157797.269804725, 255116.620928173, 379926.54796416796, 577836.554402275]",1186501.0,6.0,True,,0.9499987762416622,0.95,0.0,577836.554402275,34146.1312869808,157797.269804725,
2032,CU:nochange,2020-10-15,9,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[272517.0, 305304.0, 345170.0, 394369.0, 457254.0, 517160.0, 605440.0]",479514.0,2.0,True,-9.613715192695473,0.9499991890623238,0.95,2.856080537350092e-06,605440.0,272517.0,394369.0,122.34655056889154
2033,CU:scenario_high,2020-10-15,30,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[242157.0, 328937.0, 443988.0, 621623.0, 870815.0, 1186265.0, 1774701.0]",1018002.0,5.0,True,-12.30345004175641,0.949999662359351,0.95,5.107734075970871e-07,1774701.0,242157.0,621623.0,469.52663184223366
2034,CU:scenario_low,2020-10-15,9,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[270926.0, 304615.0, 338593.0, 385372.0, 441310.0, 499279.0, 578442.0]",479514.0,2.0,True,-9.983818970649555,0.9499994307172698,0.95,2.373577603909105e-06,578442.0,270926.0,385372.0,147.2172644855775
2035,LANL:GrowthRate,2020-10-15,16,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[113938.945948128, 160825.900214316, 215365.616546492, 292174.10008081, 388694.94446145295, 474359.891535195, 603535.180422685]",560618.0,3.0,True,-13.057938524616553,0.9499994661519927,0.95,4.719912883865973e-07,603535.180422685,113938.945948128,292174.10008081,684.6921096867716
2036,CU:scenario_low,2020-10-15,23,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[178241.0, 230740.0, 293508.0, 389183.0, 527353.0, 696641.0, 1003614.0]",766435.0,4.0,True,-13.303418890697028,0.9499995045773533,0.95,3.57046231025393e-07,1003614.0,178241.0,389183.0,774.1064878659946
2037,CU:select,2020-10-15,9,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[277768.0, 308136.0, 347501.0, 400425.0, 459744.0, 525977.0, 611505.0]",479514.0,2.0,True,-9.77273122102459,0.9499989149089014,0.95,2.63779206777226e-06,611505.0,277768.0,400425.0,132.47124599432178
2038,CU:nochange,2020-10-15,30,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[200295.0, 285614.0, 407600.0, 614065.0, 926010.0, 1381204.0, 2230396.0]",1018002.0,5.0,True,-12.658013786638854,0.9499996326184038,0.95,4.277950347297832e-07,2230396.0,200295.0,614065.0,560.5995821226029
2039,LNQ:ens1,2020-10-18,13,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[248706.19930811302, 357248.741916893, 410342.489599991, 454952.319356994, 496559.243679546, 548183.251749824, 672680.305766952]",560618.0,2.0,True,-11.523200622952874,0.9499999999851996,0.95,1.016712314505508e-06,672680.305766952,248706.19930811302,454952.319356994,317.8565916715332
2040,CU:scenario_high,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[308169.0, 334291.0, 364359.0, 400923.0, 444339.0, 487964.0, 548732.0]",479514.0,1.0,True,-9.749818876175755,0.9499990565592709,0.95,2.668184828469311e-06,548732.0,308169.0,400923.0,130.96229247813866
2041,CEID:Walk,2020-10-18,13,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[328992.725, 343637.461, 370302.785, 388838.16, 411085.75399999996, 433788.213, 454670.81]",560618.0,2.0,True,,0.9499943086559064,0.95,0.0,454670.81,328992.725,388838.16,
2042,LNQ:ens1,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[277039.79549357103, 360864.821627295, 398894.738229196, 426193.682680435, 451964.633859906, 484796.95579135, 573592.0221798429]",479514.0,1.0,True,-9.615079360581035,0.9499999999728749,0.95,2.8541331149045668e-06,573592.0221798429,277039.79549357103,426193.682680435,122.43002965312421
2043,Karlen:pypm,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[376627.2, 392780.5, 410309.2, 424325.5, 438748.5, 452256.1, 461211.6]",479514.0,1.0,True,,0.9499876880453235,0.95,0.0,461211.6,376627.2,424325.5,
2044,CU:nochange,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[309219.0, 334529.0, 364063.0, 400541.0, 442219.0, 481952.0, 540811.0]",479514.0,1.0,True,-10.049670498497562,0.9499990064628072,0.95,2.2966983475036784e-06,540811.0,309219.0,400541.0,152.1451880137126
2045,CEID:Walk,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[349628.78, 362187.107, 376122.57899999997, 389898.00899999996, 406721.29, 426614.20700000005, 443420.722]",479514.0,1.0,True,,0.949993569756099,0.95,0.0,443420.722,349628.78,389898.00899999996,
2046,BPagano:RtDriven,2020-10-18,13,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[250557.3476, 325076.2206, 392799.0415, 468292.9038, 543786.7660899999, 611509.58699, 686028.46]",560618.0,2.0,True,-9.681373465464485,0.9499992532112006,0.95,2.5535582513502852e-06,686028.46,250557.3476,468292.9038,126.55623220199087
2047,JHU_IDD:CovidSP,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[198206.975, 215345.3, 236977.5, 262664.0, 288086.25, 313498.0, 338884.35]",479514.0,1.0,True,,0.9499961555048835,0.95,0.0,338884.35,198206.975,262664.0,
2048,IowaStateLW:STEM,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[318716.0, 321590.0, 329833.0, 340260.0, 352617.0, 360168.0, 365814.0]",479514.0,1.0,True,,0.9499702275010364,0.95,0.0,365814.0,318716.0,340260.0,
2049,CU:scenario_low,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[306742.0, 332813.0, 361620.0, 395978.0, 438841.0, 478324.0, 532748.0]",479514.0,1.0,True,-10.255236625359824,0.9499991150535908,0.95,2.0723630518026948e-06,532748.0,306742.0,395978.0,168.61505110688412
2050,Karlen:pypm,2020-10-18,13,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[404261.4, 433208.5, 459388.9, 479249.7, 507991.7, 520461.3, 535496.7]",560618.0,2.0,True,,0.9499978198588859,0.95,0.0,535496.7,404261.4,479249.7,
2051,Columbia_UNC:SurvCon,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[345796.91, 369664.39, 382942.57, 396640.41, 410695.87, 422749.1, 433486.85]",479514.0,1.0,True,,0.9499933815420742,0.95,0.0,433486.85,345796.91,396640.41,
2052,IowaStateLW:STEM,2020-10-18,13,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[276741.0, 281323.0, 294710.0, 312879.0, 335611.0, 349828.0, 360296.0]",560618.0,2.0,True,,0.949982563941955,0.95,0.0,360296.0,276741.0,312879.0,
2053,CU:select,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[307169.0, 333740.0, 363432.0, 402924.0, 445485.0, 488330.0, 547843.0]",479514.0,1.0,True,-9.680366844793962,0.9499991149983891,0.95,2.762467818551162e-06,547843.0,307169.0,402924.0,126.49255116933709
2054,Covid19Sim:Simulator,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[338960.161202249, 339656.317700709, 340373.59583133896, 345632.33640369197, 354074.92116420297, 354074.92116420297, 354074.92116420297]",479514.0,1.0,True,,0.8989944300010801,0.95,0.0,354074.92116420297,338960.161202249,345632.33640369197,
2055,UCLA:SuEIR,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[288247.73787263397, 309741.534101975, 336036.49746909, 351452.759577615, 371455.45665669104, 391594.782208362, 417614.474525494]",479514.0,1.0,True,,0.9499982895499947,0.95,0.0,417614.474525494,288247.73787263397,351452.759577615,
2056,QJHong:Encounter,2020-10-18,13,2020-10-31,"[0.1, 0.9]","[442666.99, 489409.97]",560618.0,2.0,False,,0.7999657702761862,0.8,0.0,489409.97,442666.99,466038.48,
2057,Columbia_UNC:SurvCon,2020-10-18,13,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[373230.8, 399423.4, 417575.79, 435449.68, 453771.59, 471864.24, 484517.42]",560618.0,2.0,True,,0.9499925676464196,0.95,0.0,484517.42,373230.8,435449.68,
2058,OliverWyman:Navigator,2020-10-18,13,2020-10-31,[0.5],[522634.0],560618.0,2.0,False,,,0.0,0.0,522634.0,522634.0,522634.0,
2059,QJHong:Encounter,2020-10-18,6,2020-10-24,"[0.1, 0.9]","[422402.7393, 438607.5567]",479514.0,1.0,False,,0.799901265041428,0.8,0.0,438607.5567,422402.7393,430505.14800000004,
2060,JHU_IDD:CovidSP,2020-10-18,13,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[214857.925, 231549.0, 256601.0, 285935.5, 317690.5, 350724.8, 382384.025]",560618.0,2.0,True,,0.9499960924819214,0.95,0.0,382384.025,214857.925,285935.5,
2061,Covid19Sim:Simulator,2020-10-18,13,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[298858.47819884104, 301030.558874725, 307395.710357684, 310387.217508442, 322352.141399906, 322352.141399906, 322352.141399906]",560618.0,2.0,True,,0.899004787048648,0.95,0.0,322352.141399906,298858.47819884104,310387.217508442,
2062,CEID:Walk,2020-10-18,20,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[309419.903, 337812.024, 362006.261, 392010.304, 421971.225, 453665.774, 478377.02200000006]",766435.0,3.0,True,,0.9499962025698339,0.95,0.0,478377.02200000006,309419.903,392010.304,
2063,BPagano:RtDriven,2020-10-18,20,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[236909.92449, 332846.6848, 420034.10156, 517226.0783, 614418.05504, 701605.47179, 797542.2321]",766435.0,3.0,True,-12.036060083456118,0.9499994199847599,0.95,6.728649734333292e-07,797542.2321,236909.92449,517226.0783,410.76860115715914
2064,OliverWyman:Navigator,2020-10-18,6,2020-10-24,[0.5],[446955.0],479514.0,1.0,False,,,0.0,0.0,446955.0,446955.0,446955.0,
2065,CU:scenario_mid,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[307169.0, 333740.0, 363432.0, 402924.0, 445485.0, 488330.0, 547843.0]",479514.0,1.0,True,-9.680366844793962,0.9499991149983891,0.95,2.762467818551162e-06,547843.0,307169.0,402924.0,126.49255116933709
2066,UCLA:SuEIR,2020-10-18,13,2020-10-31,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[176711.52434136698, 224761.146245753, 260357.01165621, 287609.089621503, 322795.31033073, 357229.479568632, 414765.575563379]",560618.0,2.0,True,,0.9499999814726722,0.95,0.0,414765.575563379,176711.52434136698,287609.089621503,
2067,BPagano:RtDriven,2020-10-18,6,2020-10-24,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[252157.46980999998, 309027.43446, 360710.91108, 418324.95041, 475938.98974, 527622.46637, 584492.43102]",479514.0,1.0,True,-9.234941756749276,0.9499990215124352,0.95,3.451596789161293e-06,584492.43102,252157.46980999998,418324.95041,101.23766570562799
2068,UCLA:SuEIR,2020-10-18,34,2020-11-21,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[113277.664756949, 159623.30992601402, 181354.913520465, 203497.821803225, 218382.372833347, 249022.92851702802, 304375.901000258]",1186501.0,5.0,True,,0.9499999999151117,0.95,0.0,304375.901000258,113277.664756949,203497.821803225,
2069,IowaStateLW:STEM,2020-10-18,34,2020-11-21,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[228121.0, 232649.0, 246333.0, 268425.0, 301226.0, 325769.0, 344466.0]",1186501.0,5.0,True,,0.9499863669776973,0.95,0.0,344466.0,228121.0,268425.0,
2070,CEID:Walk,2020-10-18,27,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[313595.594, 330560.341, 352398.67100000003, 394583.427, 420104.33, 452156.539, 481376.211]",1018002.0,4.0,True,,0.9499959854461663,0.95,0.0,481376.211,313595.594,394583.427,
2071,Karlen:pypm,2020-10-18,27,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[509606.9, 533818.1, 583856.2, 635902.2, 672521.6, 694080.1, 714983.9]",1018002.0,4.0,True,,0.949995541504296,0.95,0.0,714983.9,509606.9,635902.2,
2072,QJHong:Encounter,2020-10-18,20,2020-11-07,"[0.1, 0.9]","[469520.3, 553267.7]",766435.0,3.0,False,,0.7999808950659832,0.8,0.0,553267.7,469520.3,511394.0,
2073,Karlen:pypm,2020-10-18,20,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[459861.2, 478133.7, 522017.4, 546772.4, 572288.2, 595896.7, 618946.7]",766435.0,3.0,True,,0.9499952629624504,0.95,0.0,618946.7,459861.2,546772.4,
2074,Columbia_UNC:SurvCon,2020-10-18,20,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[404507.61, 432167.44, 454901.74, 478088.42, 501962.83, 525808.5, 541886.46]",766435.0,3.0,True,,0.9499936955789822,0.95,0.0,541886.46,404507.61,478088.42,
2075,IowaStateLW:STEM,2020-10-18,20,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[251132.0, 256806.0, 271338.0, 293284.0, 321636.0, 340978.0, 355057.0]",766435.0,3.0,True,,0.9499865277582858,0.95,0.0,355057.0,251132.0,293284.0,
2076,LNQ:ens1,2020-10-18,27,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[229600.01407242398, 336439.83189127, 398666.24737606297, 472130.980658935, 534705.873506674, 623362.4179963861, 798679.1719436471]",1018002.0,4.0,True,,0.949999999990666,0.95,0.0,798679.1719436471,229600.01407242398,472130.980658935,
2077,Covid19Sim:Simulator,2020-10-18,20,2020-11-07,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[262010.566344017, 265672.958723296, 276866.763389855, 283229.417354481, 295327.014051124, 295327.014051124, 295327.014051124]",766435.0,3.0,True,,0.8990123245007403,0.95,0.0,295327.014051124,262010.566344017,283229.417354481,
2078,BPagano:RtDriven,2020-10-18,27,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[213876.19851, 330803.52595, 437067.18958, 555524.36963, 673981.54967, 780245.2133, 897172.54074]",1018002.0,4.0,True,,0.9499995241209214,0.95,0.0,897172.54074,213876.19851,555524.36963,
2079,Columbia_UNC:SurvCon,2020-10-18,27,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[438084.96, 468974.95, 497213.33, 525673.2, 555700.69, 583679.31, 606212.2]",1018002.0,4.0,True,,0.9499959068775112,0.95,0.0,606212.2,438084.96,525673.2,
2080,Covid19Sim:Simulator,2020-10-18,27,2020-11-14,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[229676.25454258, 234495.020459558, 248657.461670741, 257090.700488967, 269810.42721640697, 269810.42721640697, 269810.42721640697]",1018002.0,4.0,True,,0.8990150246836507,0.95,0.0,269810.42721640697,229676.25454258,257090.700488967,
2081,JHU_IDD:CovidSP,2020-10-18,34,2020-11-21,"[0.025, 0.1, 0.25, 0.5, 0.75, 0.9, 0.975]","[257828.675, 290604.3, 330769.25, 367245.0, 419278.5, 475791.3, 549927.05]",1186501.0,5.0,True,,0.9499990613672664,0.95,0.0,549927.05,257828.675,367245.0,
